function,Manager::ClearTable,num_backward_goto_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_called_functions,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_calling_functions,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_calls,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_catch_handlers,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_code_lines,4,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_comment_lines,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_control_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_do_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_else,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_empty_lines,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_expr_stmts,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_for_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_forward_goto_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_global_vars_referenced,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_if_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_incoming_calls,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_instance_data_members_read,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_instance_data_members_referenced,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_instance_data_members_written,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_jump_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_labels,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_lines,4,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_loops,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_monocarpic_do_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_mutable_instance_data_members_read,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_mutable_instance_data_members_written,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_non_static_calls_non_this,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_non_static_local_vars,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_non_term_cond_loops,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_parameters,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_parameters_with_default_args,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_return_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_selection_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_static_local_vars,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_stmts,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_switch_cases,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_switch_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_switch_stmts_without_default,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_throw_exprs,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_try_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::ClearTable,num_while_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:68:15
function,Manager::PlaceOrder,avg_scope_nesting_depth,1.500,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,cyclomatic_complexity,5,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,halstead_bugs,0.183,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,halstead_difficulty,15.385,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,halstead_effort,8461.790,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,halstead_length,102,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,halstead_level,0.065,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,halstead_time,470.099,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,halstead_vocabulary,42,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,halstead_volume,550.016,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,max_cases_in_switch,5,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,max_catch_handlers_in_try,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,max_if_else_chain_paths,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,max_loop_nesting_depth,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,max_scope_nesting_depth,2,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,npath,5,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,num_backward_goto_stmts,0,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,num_called_functions,4,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,num_calling_functions,1,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
function,Manager::PlaceOrder,num_calls,4,C:/VCAST/2025sp5/tutorial/cpp\manager.cpp:36:15
